急性化脓性中耳炎	急性化脓性中耳炎<br><br>　　【辨证】风火湿热或污水灌耳而诱发。<br><br>　　【治法】清热解毒消炎。<br><br>　　【组成】苦参15克，冰片6克，香油（食油亦可）30克。<br><br>　　【用法】将香油用锅勺盛之置火上，烧沸，即将苦参放入待其焦黄即捞出，再将冰片放入搅匀，待凉备用。每日滴耳3次，每次2-3滴。<br><br>　　【出处】候秋来方。
急性黄疸性病毒肝炎	急性黄疸性病毒肝炎<br><br>　　【辨证】湿热毒邪瘀滞。<br><br>　　【治法】清热除湿，活血解毒。<br><br>　　【方名】茜茜糖浆。<br><br>　　【组成】茜草20克，茵陈20克，淮山药20克，甘草15克。<br><br>　　【用法】水煎服，每日1剂，日服2次（服用时加少量白糖），10日为1疗程。<br><br>　　【出处】陈高材方。
急性结膜炎	急性结膜炎<br><br>（一）<br><br><br>　　【辨证】外感风热时邪，脉络瘀滞。<br><br>　　【治法】祛风清热，活血化瘀。<br><br>　　【方名】明目汤。<br><br>　　【组成】川芎3克，归尾3克，白芍3克，生地3克，黄连3克，黄芩3克，栀子3克，石膏3克，连翘3克，防风3克，荆芥3克，薄荷3克，羌活3克，蔓荆子3克，菊花3克，蒺藜3克，草决3克，桔梗3克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】林端昌方。<br><br>（二）<br><br><br>　　【辨证】风邪热毒，侵袭肺卫，郁滞成瘀，风火相煽，挟瘀上犯于目。<br><br>　　【治法】辛凉宣肺，祛风清热，化瘀通络。<br><br>　　【方名】三花汤。<br><br>　　【组成】银花15克，菊花12克，红花9克，蒲公英24克，薄荷9克，蝉蜕9克，白蒺藜12克，赤芍12克，酒军3克。<br><br>　　【用法】水煎服，每日1剂，小儿酌减，在煎煮药时，用药气熏蒸患眼，每日3次。<br><br>　　【出处】《四川中医》。<br><br>（三）<br><br><br>　　【辨证】风热夹湿，肝脾郁热，壅滞所致。<br><br>　　【治法】宣解风热，化湿活络，平肝泻脾。<br><br>　　【方名】金灵散合龙胆泻肝汤。<br><br>　　【组成】薄荷10克，防风8克，杭菊花10克，生山栀7克，龙胆草6克，金银花15克，白僵蚕13克，宣木瓜13克，重楼8克，天麻8克，川芎8克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】单伯图方。<br><br>（四）<br><br><br>　　【辨证】风热上攻于目。<br><br>　　【治法】清热祛风。<br><br>　　【方名】秦柏熏眼方。<br><br>　　【组成】秦皮9克，川柏9克，川椒9克，薄荷6克，荆芥6克，防风6克。<br><br>　　【用法】上药共煎，熏洗患眼，每次熏20-30分钟，每剂煎2次用之。<br><br>　　【出处】何宏敏方。
急性卡他性中耳炎	急性卡他性中耳炎<br><br>　　【辨证】肝胆湿热，循经上蒙清窍。<br><br>　　【治法】清肝胆湿热。<br><br>　　【方名】龙胆泻肝汤加减方。<br><br>　　【组成】胆草12克，焦栀9克，黄芩9克，柴胡12克，生地12克，车前子6克，泽泻9克，木通9克，双花15克，当归12克，甘草12克，赤芍12克，连翘9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】齐强方。
急性阑尾炎	急性阑尾炎<br><br>（一）<br><br><br>　　【辨证】湿热壅遏肠腑，气滞血瘀，热腐成脓。<br><br>　　【治法】清热利湿，行气活血，通里泻下。<br><br>　　【方名】金蒲汤。<br><br>　　【组成】金银花30-60克，蒲公英30-60克，冬瓜子30-60克，大活血15-30克，木香6-10克，生大黄10-20克（后下）。<br><br>　　【用法】水煎服，每日1剂，日服2次。病重者每日2剂，日服4次。<br><br>　　【出处】朱日升方。<br><br>（二）<br><br><br>　　【辨证】小肠积热成毒。<br><br>　　【治法】理气泄热，解毒散结。<br><br>　　【方名】阑尾炎效方。<br><br>　　【组成】陈皮10克，青皮10克，炒枳壳10克，连翘10克，双花15克，公英15克，乳香12克，川楝子20克，甘草10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】郝耕圃方。<br><br>（三）<br><br><br>　　【辨证】湿热郁积，气血瘀滞。<br><br>　　【治法】活血行气，清热解毒。<br><br>　　【方名】化瘀解毒汤。<br><br>　　【组成】京赤芍12克，败酱草50克，丹皮12克，蒲公英50克，金银花50克，木香10克，元胡10克，当归20克，桃仁0克，地丁30克，大黄10克（后下）。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】王连舫方。
急性淋巴结炎	急性淋巴结炎<br><br>　　【辨证】肝气郁结，久而化火，炼液成痰，痰火上升，结于颈部。<br><br>　　【治法】散结消瘰。<br><br>　　【方名】独味白头翁汤。<br><br>　　【组成】白头翁120克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】杨铎方。
急性淋茵性尿道炎	急性淋茵性尿道炎<br><br>（一）<br><br><br>　　【辨证】湿热毒邪。<br><br>　　【治法】清热利湿，通淋止痛。<br><br>　　【方名】土茯苓通淋止痛汤。<br><br>　　【组成】土茯苓100克，苦参20克，虎杖30克，夏枯草30克，栀子15克，元胡15克，萆解30克，匾蓄30克，滑石30克，甘草10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】王少金方。<br><br>（二）<br><br><br>　　【辨证】毒热内侵，湿热下注。<br><br>　　【治法】清热解毒利湿通淋。<br><br>　　【方名】淋病解毒，利湿方。<br><br>　　【组成】银花15克，黄柏10克，萆解12克，白茅根20克，茵陈12克，竹叶10克，灯芯4扎，淮山12克，车前子10克，苡米20克，甘草6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】刘巧方。
急性流行性出血性结膜炎	急性流行性出血性结膜炎<br><br>　　【辨证】肝肺风热。<br><br>　　【治法】疏风清热。<br><br>　　【方名】疏风清热汤。<br><br>　　【组成】防风6克，白菊花12克，桑叶9克，板蓝根18克，大青叶15克，银花9克，连翘12克，黄芩9克，夏枯草6克，白茅根9克，全蜕4.5克。<br><br>　　【用法】第一煎内服，第二煎用纱布滤过，用其液洗眼，每日3-5次。<br><br>　　【出处】候秋来方。
急性尿路感染	急性尿路感染<br><br>　　【辨证】下焦湿热。<br><br>　　【治法】清热解毒利湿。<br><br>　　【方名】鱼败银海汤。<br><br>　　【组成】鱼腥草31克，败酱草31克，金银花18克，海金沙24克，苦参12克，车前草15克，石苇12克，地肤子18克，千里光15克，黄芩12克，白花蛇舌草31克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】兰学良方。
急性尿潴留	急性尿潴留<br><br>　　【辨证】肾阳虚，膀胱气化失常。<br><br>　　【治法】温肾通阳，化气行水。<br><br>　　【方名】五苓散与参附汤加味。<br><br>　　【组成】桂枝10克，茯苓15克，白术10克，泽泻10克，猪苓10克，党参15克，附子10克，乌药12克，木香10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】范天福方。李文亮等：《千家妙方》）。
急性前列腺炎	急性前列腺炎<br><br>（一）<br><br><br>　　【辨证】湿热之邪蕴结下焦，膀胱气化不利。<br><br>　　【治法】清热化湿解毒。<br><br>　　【方名】苓薏败酱汤。<br><br>　　【组成】土茯苓25克，薏苡仁20克，败酱草20克，王不留行10克，石苇15克，匾蓄10克，瞿麦15克，滑石15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】田乃庚方。<br><br>（二）<br><br><br>　　【辨证】湿热下注，肝火偏旺，气滞血瘀。<br><br>　　【治法】铁军汤。<br><br>　　【方名】清热利湿，理气祛瘀。<br><br>　　【组成】滑石12克，生山栀12克，玄参12克，生地15克，生大黄12克，匾蓄10克，苏叶12克，生山楂18克，六神曲12克，马鞭草12克，青皮6克，川牛膝12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】孙兴大方。<br><br>（三）<br><br><br>　　【辨证】清气不升，浊阴不降，气化失司，膀胱不利。<br><br>　　【治法】升清降浊。<br><br>　　【方名】长清降浊汤。<br><br>　　【组成】柴胡8克，升麻6克，桔梗9克，茯苓10克，猪苓10克，泽泻10克，车前子10克，木通10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】洪广槐方。
急性荨麻疹	急性荨麻疹<br><br>（一）<br><br><br>　　【辨证】风热邪气搏于营血所致。<br><br>　　【治法】疏风解表，清热止痒。<br><br>　　【方名】荆防方。<br><br>　　【组成】荆芥穗6克，防风6克，僵蚕6克，浮萍6克，生甘草6克，金银花12克，牛蒡子9克，丹皮9克，生地9克，黄芩9克，薄荷4.5克，蝉蜕4.5克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】赵炳南方。<br><br>（二）<br><br><br>　　【辨证】风热邪气搏于营血所致。<br><br>　　【治法】清热消风。<br><br>　　【方名】消风清热饮。<br><br>　　【组成】荆芥9克，防风9克，浮萍9克，当归9克，赤芍9克，大青叶9克，黄芩9克，蝉蜕6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】朱仁康方。
急性乳腺炎	急性乳腺炎<br><br>　　【辨证】气滞血瘀，乳汁结聚，蕴而成毒热。<br><br>　　【治法】活血化瘀，清热散结。<br><br>　　【方名】血竭瓜蒌汤。<br><br>　　【组成】血竭10克，乳香15克，没药15克，青皮15克，公英15克，丹参15克，瓜蒌50克，金银花25克，柴胡10克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】田忠智方。
急性色素膜炎	急性色素膜炎<br><br>　　【辨证】肝脾风热上攻。<br><br>　　【治法】清热疏风，利湿，活血，解毒。<br><br>　　【方名】清炎饮加减。<br><br>　　【组成】生石膏30克，防风6克，防己6克，黄连6克，白芷10克，生草10克，羌活6克，鱼腥草12克，萆10克，红花10克，蔓荆子10克，生地12克，盐柏8克，知母8克，桑皮10克，丹皮10克，生苡仁12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】祁宝玉方。
急性肾炎	急性肾炎<br><br>（一）<br><br><br>　　【辨证】湿热内蕴，水湿不化。<br><br>　　【治法】清热解毒，宣肺健脾利水。<br><br>　　【方名】五草汤。<br><br>　　【组成】鹿衔草20克，益母草30克，鱼腥草15克，白花蛇舌草15克，车前子15克，苍术12克，麻黄4克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】连楣山方。<br><br>（二）<br><br><br>　　【辨证】肾阴不足，热蕴水停。<br><br>　　【治法】滋阴，清热，利水。<br><br>　　【方名】清肾汤。<br><br>　　【组成】生地15克，山药12克，茯苓15克，泽泻12克，连翘15克，益母草30克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】傅云江方。<br><br>（三）<br><br><br>　　【辨证】外感风邪，肺气失宣，水道不利。<br><br>　　【治法】宣肺解表，清热湿毒，祛风行水。<br><br>　　【方名】七味治肾汤。<br><br>　　【组成】白茅根100克，土茯苓100克，夏枯草25克，桑白皮15克，大腹皮12克，小蓟12克，蝉蜕100克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】王玉方。
急性外耳道湿疹	急性外耳道湿疹<br><br>　　【辨证】肝经湿热，兼挟风邪。<br><br>　　【治法】清热燥湿，祛风止痒。<br><br>　　【方名】治急性外耳道湿疹方。<br><br>　　【组成】苦参6克，苍术10克，盐黄柏10克，白藓皮10克，地肤子10克，蒲公英10克，车前子（包煎）15克，当归10克，柴胡6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】葛英华方。
急性细菌性痢疾	急性细菌性痢疾<br><br>　　【辨证】湿热郁蒸，湿从热化，灼伤肠道。<br><br>　　【治法】清热燥湿，导滞凉血，收敛止泻。<br><br>　　【方名】乌龙煎剂。<br><br>　　【组成】乌梅30克，龙胆草15克，山楂20克，地榆12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】曾庆佩方。
急性心肌梗塞	急性心肌梗塞<br><br>　　【辨证】心阳不振，血行失畅，厥脱。<br><br>　　【治法】回阳救逆，理气活血。<br><br>　　【方名】心梗救逆汤。<br><br>　　【组成】红参15克（另煎代茶饮），熟附片（先煎）15克，山萸肉18克，当归18克，全瓜蒌12克，薤白6克，红花6克，煅龙牡各30克，降香6克。<br><br>　　【用法】水煎服，每日1剂，日服多次。<br><br>　　【出处】张伯臾方。
急性血栓性深静脉炎	急性血栓性深静脉炎<br><br>　　【辨证】热壅络脉致瘀。<br><br>　　【治法】清泄络脉之热。<br><br>　　【方名】清营解瘀汤。<br><br>　　【组成】益母草60-100克，紫草15克，紫地丁30克，赤芍15克，丹皮15克，生甘草30克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】奚九一方。
